1439,2041 EAST 22ND   STREET                  ,Brooklyn,NY,11229
1440,1353 76TH   STREET                       ,Brooklyn,NY,11228
1441,1876 EAST 23RD   STREET                  ,Brooklyn,NY,11229
1442,1414 EAST 29TH   STREET                  ,Brooklyn,NY,11210
1443,7510 17TH AVENUE                         ,Brooklyn,NY,11214
1444,38 ABERDEEN ST                           ,Brooklyn,NY,11207
1445,469A 18TH   STREET                       ,Brooklyn,NY,11215
1446,5224 TILDEN AVENUE                       ,Brooklyn,NY,11203
1447,176 LAKE STREET                          ,Brooklyn,NY,11223
1448,130 CLARA ST                             ,Brooklyn,NY,11218
1449,1380 GREENE AVENUE                       ,Brooklyn,NY,11237
1450,1058 EAST 29TH STREET                    ,Brooklyn,NY,11210
1451,1400 SCHENECTADY AVENUE                  ,Brooklyn,NY,11203
1452,2119 70TH   STREET                       ,Brooklyn,NY,11204
1453,680 JAMAICA AVENUE                       ,Brooklyn,NY,11208
1454,2328 OLEAN STREET                        ,Brooklyn,NY,11210
1455,705 LAFAYETTE AVENUE                     ,Brooklyn,NY,11221
1456,1458 51ST STREET                         ,Brooklyn,NY,11219
1457,1615 SHORE PARKWAY                       ,Brooklyn,NY,11214
1458,7612 10TH   AVENUE                       ,Brooklyn,NY,11228
1459,524 DECATUR STREET                       ,Brooklyn,NY,11233
1460,2163 EAST 22ND STREET                    ,Brooklyn,NY,11229
1461,365 AVENUE X                             ,Brooklyn,NY,11223
1462,1145 53RD STREET                         ,Brooklyn,NY,11219
1463,820 WILLOUGHBY AVENUE                    ,Brooklyn,NY,11206
1464,2960 AVENUE S                            ,Brooklyn,NY,11229
1465,1160 ROGERS AVENUE                       ,Brooklyn,NY,11226
1466,18 VAN BUREN STREET                      ,Brooklyn,NY,11221
1467,252 EAST 9TH   STREET                    ,Brooklyn,NY,11218
1468,1153 44TH   STREET                       ,Brooklyn,NY,11219
1469,729 51ST   STREET                        ,Brooklyn,NY,11220
1470,382 CHAUNCEY STREET                      ,Brooklyn,NY,11233
1471,33 DIKEMAN STREET                        ,Brooklyn,NY,11231
1472,236 PALMETTO STREET                      ,Brooklyn,NY,11221
1473,466 62ND STREET                          ,Brooklyn,NY,11220
1474,614 MAYFAIR DRIVE SOUTH                  ,Brooklyn,NY,11234
1475,30 HATTIE JONES COURT                    ,Brooklyn,NY,11213
1476,1574 83 STREET                           ,Brooklyn,NY,11228
1477,33 PULASKI STREET                        ,Brooklyn,NY,11206
1478,1500 EAST 3RD STREET                     ,Brooklyn,NY,11230
1479,111 BAY 41ST STREET                      ,Brooklyn,NY,11214
1480,286 CORNELIA STREET                      ,Brooklyn,NY,11221
1481,7717 10TH AVENUE                         ,Brooklyn,NY,11228
1482,215 CHAUNCEY STREET                      ,Brooklyn,NY,11233
1483,569 BAINBRIDGE STREET                    ,Brooklyn,NY,11233
1484,199 SULLIVAN PLACE                       ,Brooklyn,NY,11225
1485,521 RUTLAND ROAD                         ,Brooklyn,NY,11203
1486,1353 56TH STREET                         ,Brooklyn,NY,11219
1487,182 BAY 46TH STREET                      ,Brooklyn,NY,11214
1488,1886 WEST 10TH   STREET                  ,Brooklyn,NY,11223
1489,89 SEIGEL STREET                         ,Brooklyn,NY,11206
1490,351 EAST 23RD   STREET                   ,Brooklyn,NY,11226
1491,1755 64TH STREET                         ,Brooklyn,NY,11204
1492,1069 78TH STREET                         ,Brooklyn,NY,11228
1493,1374 STERLING PLACE                      ,Brooklyn,NY,11213
1494,1978 65TH   STREET                       ,Brooklyn,NY,11204
1495,1670 EAST 9TH STREET                     ,Brooklyn,NY,11223
1496,2617 NATIONAL DRIVE                      ,Brooklyn,NY,11234
1497,1260 41ST   STREET                       ,Brooklyn,NY,11218
1498,622 AVENUE C                             ,Brooklyn,NY,11218
1499,2415 EAST 7TH                            ,Brooklyn,NY,11223
1500,2265 EAST 8TH   STREET                   ,Brooklyn,NY,11223
1501,153 MARTIN L KING PLACE                  ,Brooklyn,NY,11206
1502,1341 77TH   STREET                       ,Brooklyn,NY,11228
1503,1715 E 22ND STREET                       ,Brooklyn,NY,11229
1504,2029 66TH STREET                         ,Brooklyn,NY,11204
1505,50 BARLOW DRIVE NORTH                    ,Brooklyn,NY,11234
1506,411 THROOP AVENUE                        ,Brooklyn,NY,11221
1507,1278 JEFFERSON AVENUE                    ,Brooklyn,NY,11221
1508,3311 BEVERLY ROAD                        ,Brooklyn,NY,11203
1509,2678 EAST 29TH STREET                    ,Brooklyn,NY,11235
1510,1927 EAST 18TH   STREET                  ,Brooklyn,NY,11229
1511,1465 STERLING PLACE                      ,Brooklyn,NY,11213
1512,1611 CEDAR ST                            ,Brooklyn,NY,11230
1513,2425 EAST 22ND STREET                    ,Brooklyn,NY,11235
1514,1249 DEKALB AVENUE                       ,Brooklyn,NY,11221
1515,215 SCHAEFER STREET                      ,Brooklyn,NY,11207
1516,466 MAYFAIR DRIVE                        ,Brooklyn,NY,11234
1517,216 HANCOCK STREET                       ,Brooklyn,NY,11216
1518,2537 EAST 27TH STREET                    ,Brooklyn,NY,11235
1519,1014 EAST 21ST STREET                    ,Brooklyn,NY,11210
1520,1733 73RD ST                             ,Brooklyn,NY,11204
1521,166 28TH   AVENUE                        ,Brooklyn,NY,11214
1522,6117 17 AVENUE                           ,Brooklyn,NY,11204
1523,2565 EAST 13TH STREET                    ,Brooklyn,NY,11235
1524,88 BAY 8TH   STREET                      ,Brooklyn,NY,11228
1525,3208 FARRAGUT ROAD                       ,Brooklyn,NY,11210
1526,7515 16TH AVENUE                         ,Brooklyn,NY,11214
1527,337 55TH STREET                          ,Brooklyn,NY,11220
1528,2159 BEVERLEY ROAD                       ,Brooklyn,NY,11226
1529,1780 EAST 10TH STREET                    ,Brooklyn,NY,11223
1530,2675 ATLANTIC AVENUE                     ,Brooklyn,NY,11207
1531,2673 ATLANTIC AVENUE                     ,Brooklyn,NY,11207
1532,338 BAY 11TH STREET                      ,Brooklyn,NY,11228
1533,158 TOMPKINS AVENUE                      ,Brooklyn,NY,11206
1534,6216 18TH   AVENUE                       ,Brooklyn,NY,11204
1535,572 EAST 7TH   STREET                    ,Brooklyn,NY,11218
1536,210 93RD STREET                          ,Brooklyn,NY,11209
1537,2354 NATIONAL DRIVE                      ,Brooklyn,NY,11234
1538,19 EAST 51ST   STREET                    ,Brooklyn,NY,11203
1539,2370 85TH   STREET                       ,Brooklyn,NY,11214
1540,947 81ST STREET                          ,Brooklyn,NY,11228
1541,1221 MCDONALD AVENUE                     ,Brooklyn,NY,11230
1542,8876 17TH   AVENUE                       ,Brooklyn,NY,11214
1543,2108 EAST 3RD   STREET                   ,Brooklyn,NY,11223
1544,1086 EAST 4TH STREET                     ,Brooklyn,NY,11230
1545,39 94TH STREET                           ,Brooklyn,NY,11209
1546,94 CORNELIA STREET                       ,Brooklyn,NY,11221
1547,2030 WEST 4TH   STREET                   ,Brooklyn,NY,11223
1548,1134 52ND STREET                         ,Brooklyn,NY,11219
1549,353 44TH STREET                          ,Brooklyn,NY,11220
1550,8103 11 AVE                              ,Brooklyn,NY,11228
1551,2309 60TH   STREET                       ,Brooklyn,NY,11204
1552,224 97TH STREET                          ,Brooklyn,NY,11209
1553,5914 BAY PARKWAY                         ,Brooklyn,NY,11204
1554,2078 64TH STREET                         ,Brooklyn,NY,11204
1555,434 QUENTIN ROAD                         ,Brooklyn,NY,11223
1556,1072 EAST 2 STREET                       ,Brooklyn,NY,11230
1557,2920 BRIGHTON 4TH STREET                 ,Brooklyn,NY,11235
1558,170 NOLL STREET                          ,Brooklyn,NY,11237
1559,313 78TH   STREET                        ,Brooklyn,NY,11209
1560,1052 60 STREET                           ,Brooklyn,NY,11219
1561,10 KOSSUTH PLACE                         ,Brooklyn,NY,11221
1562,7702 18TH AVENUE                         ,Brooklyn,NY,11214
1563,2062 61 STREET                           ,Brooklyn,NY,11204
1564,453 MAC DONOUGH STREET                   ,Brooklyn,NY,11233
1565,1350 70TH   STREET                       ,Brooklyn,NY,11228
1566,1310 AVENUE P                            ,Brooklyn,NY,11229
1567,637 60TH STREET                          ,Brooklyn,NY,11220
1568,1850 70TH STREET                         ,Brooklyn,NY,11204
1569,1329 ST MARKS AVENUE                     ,Brooklyn,NY,11233
1570,131 BAY14TH STREET                       ,Brooklyn,NY,11214
1571,143 CORNELIA STREET                      ,Brooklyn,NY,11221
1572,314 AVENUE M                             ,Brooklyn,NY,11230
1573,935 57TH STREET                          ,Brooklyn,NY,11219
1574,28 ROOSEVELT PLACE                       ,Brooklyn,NY,11233
1575,175 ROCHESTER AVENUE                     ,Brooklyn,NY,11213
1576,4202 OCEAN AVENUE                        ,Brooklyn,NY,11235
1577,135 MOFFAT STREET                        ,Brooklyn,NY,11207
1578,517 GEORGIA AVENUE                       ,Brooklyn,NY,11207
1579,114 BARLOW DRIVE SOUTH                   ,Brooklyn,NY,11234
1580,6607 20TH   AVENUE                       ,Brooklyn,NY,11204
1581,1619 E 23 ST                             ,Brooklyn,NY,11229
1582,2339 EAST 13TH STREET                    ,Brooklyn,NY,11229
1583,314 21ST STREET                          ,Brooklyn,NY,11215
1584,2519 EAST 27TH   STREET                  ,Brooklyn,NY,11235
1585,1985A PACIFIC                            ,Brooklyn,NY,11233
1586,970A GATES AVENUE                        ,Brooklyn,NY,11221
1587,587A LEXINGTON AVENUE                    ,Brooklyn,NY,11221
1588,247 AVENUE T                             ,Brooklyn,NY,11223
1589,1966 WEST 8TH                            ,Brooklyn,NY,11223
1590,634 MONTGOMERY STREET                    ,Brooklyn,NY,11225
1591,1050 EAST 4TH STREET                     ,Brooklyn,NY,11230
1592,3028 VOORHIES AVENUE                     ,Brooklyn,NY,11235
1593,578A 19TH STREET                         ,Brooklyn,NY,11218
1594,1926 61ST STREET                         ,Brooklyn,NY,11204
1595,179 HULL STREET                          ,Brooklyn,NY,11233
1596,3711 12TH   AVENUE                       ,Brooklyn,NY,11218
1597,998 NEW YORK AVENUE                      ,Brooklyn,NY,11203
1598,1431 LINCOLN PLACE                       ,Brooklyn,NY,11213
1599,4242 BEDFORD AVENUE                      ,Brooklyn,NY,11229
1600,866 HANCOCK STREET                       ,Brooklyn,NY,11233
1601,454 63RD ST                              ,Brooklyn,NY,11220
1602,1395 STERLING PLACE                      ,Brooklyn,NY,11213
1603,17 CORNELIA STREET                       ,Brooklyn,NY,11221
1604,63 CHESTER AVENUE                        ,Brooklyn,NY,11218
1605,1157 39TH STREET                         ,Brooklyn,NY,11218
1606,294 PUTNAM AVENUE                        ,Brooklyn,NY,11216
1607,3840 ATLANTIC AVENUE                     ,Brooklyn,NY,11224
1608,48 JEFFERSON STREET                      ,Brooklyn,NY,11206
1609,2308 NATIONAL DRIVE                      ,Brooklyn,NY,11234
1610,1336 EAST 9TH   STREET                   ,Brooklyn,NY,11230
1611,1444 84TH   STREET                       ,Brooklyn,NY,11228
1612,357 81ST   STREET                        ,Brooklyn,NY,11209
1613,346 57TH   STREET                        ,Brooklyn,NY,11220
1614,641 48TH   STREET                        ,Brooklyn,NY,11220
1615,2323 WEST STREET                         ,Brooklyn,NY,11223
1616,1744 57TH STREET                         ,Brooklyn,NY,11204
1617,703 MAC DONOUGH STREET                   ,Brooklyn,NY,11233
1618,94 AVENUE S                              ,Brooklyn,NY,11223
1619,170 HART STREET                          ,Brooklyn,NY,11206
1620,8876 26TH   AVENUE                       ,Brooklyn,NY,11214
1621,729 JEFFERSON AVENUE                     ,Brooklyn,NY,11221
1622,225 HIGHLAND PLACE                       ,Brooklyn,NY,11208
1623,463 55TH   STREET                        ,Brooklyn,NY,11220
1624,1530 77TH STREET                         ,Brooklyn,NY,11228
1625,469 57TH STREET                          ,Brooklyn,NY,11220
1626,7312 6TH AVENUE                          ,Brooklyn,NY,11209
1627,729 52ND STREET                          ,Brooklyn,NY,11220
1628,151 BARLOW DRIVE SOUTH                   ,Brooklyn,NY,11234
1629,1314 80TH   STREET                       ,Brooklyn,NY,11228
1630,92 WHITMAN DRIVE                         ,Brooklyn,NY,11234
1631,1257A 59TH   STREET                      ,Brooklyn,NY,11219
1632,7119 17TH AVENUE                         ,Brooklyn,NY,11204
1633,306 CORNELIA STREET                      ,Brooklyn,NY,11237
1634,1119 76TH   STREET                       ,Brooklyn,NY,11228
1635,1073 EAST 98TH STREET                    ,Brooklyn,NY,11236
1636,1132 62ND   STREET                       ,Brooklyn,NY,11219
1637,1857 EAST 24TH STREET                    ,Brooklyn,NY,11229
1638,6607 20TH AVENUE                         ,Brooklyn,NY,11204
1639,2022 63RD STREET                         ,Brooklyn,NY,11204
1640,350 E 8 ST                               ,Brooklyn,NY,11218
1641,1684 80TH   STREET                       ,Brooklyn,NY,11214
1642,255 BAY 41ST   STREET                    ,Brooklyn,NY,11214
1643,8665 17 AVENUE                           ,Brooklyn,NY,11214
1644,580 19TH   STREET                        ,Brooklyn,NY,11218
1645,6221 13 AVENUE                           ,Brooklyn,NY,11219
1646,2045 63RD STREET                         ,Brooklyn,NY,11204
1647,2564 EAST 26TH STREET                    ,Brooklyn,NY,11235
1648,107 BAY 23RD   STREET                    ,Brooklyn,NY,11214
1649,1569 65TH STREET                         ,Brooklyn,NY,11219
1650,317 55TH STREET                          ,Brooklyn,NY,11220
1651,1352 HERKIMER STREET                     ,Brooklyn,NY,11233
1652,1238 EAST 29TH STREET                    ,Brooklyn,NY,11210
1653,1634 PRESIDENT STREET                    ,Brooklyn,NY,11213
1654,1936 EAST 23RD STREET                    ,Brooklyn,NY,11229
1655,534 57TH   STREET                        ,Brooklyn,NY,11220
1656,3807 HIGHLAND AVENUE                     ,Brooklyn,NY,11224
1657,1257 59TH   STREET                       ,Brooklyn,NY,11219
1658,4721 11TH AVENUE                         ,Brooklyn,NY,11219
1659,15 MARTENSE COURT                        ,Brooklyn,NY,11226
1660,1333 EAST 9TH   STREET                   ,Brooklyn,NY,11230
1661,123 PULASKI STREET                       ,Brooklyn,NY,11206
1662,614 45TH   STREET                        ,Brooklyn,NY,11220
1663,1634 CARROLL STREET                      ,Brooklyn,NY,11213
1664,170 LANGHAM STREET                       ,Brooklyn,NY,11235
1665,273 SKILLMAN STREET                      ,Brooklyn,NY,11205
1666,1826 EAST 15TH   STREET                  ,Brooklyn,NY,11229
1667,659 EAST 7TH STREET                      ,Brooklyn,NY,11218
1668,1479 EAST 12TH STREET                    ,Brooklyn,NY,11230
1669,717 GREENE AVENUE                        ,Brooklyn,NY,11221
1670,134A COOPER STREET                       ,Brooklyn,NY,11207
1671,1925 52ND STREET                         ,Brooklyn,NY,11204
1672,202 WHITMAN DRIVE                        ,Brooklyn,NY,11234
1673,74 VILLAGE ROAD EAST                     ,Brooklyn,NY,11223
1674,201 23RD STREET                          ,Brooklyn,NY,11232
1675,1042 EAST 14TH   STREET                  ,Brooklyn,NY,11230
1676,1934 74TH STREET                         ,Brooklyn,NY,11204
1677,441 55TH   STREET                        ,Brooklyn,NY,11220
1678,186 LEXINGTON AVENUE                     ,Brooklyn,NY,11216
1679,1538 EAST 5TH STREET                     ,Brooklyn,NY,11230
1680,339 84TH   STREET                        ,Brooklyn,NY,11209
1681,543 ALBANY AVENUE                        ,Brooklyn,NY,11203
1682,218 DITMAS AVENUE                        ,Brooklyn,NY,11218
1683,82 BAY 40 STREET                         ,Brooklyn,NY,11214
1684,310 MENAHAN STREET                       ,Brooklyn,NY,11237
1685,5817 21ST   AVENUE                       ,Brooklyn,NY,11204
1686,1506 EAST 18TH   STREET                  ,Brooklyn,NY,11230
1687,324 82ND   STREET                        ,Brooklyn,NY,11209
1688,1385 DECATUR STREET                      ,Brooklyn,NY,11237
1689,36 PILLING STREET                        ,Brooklyn,NY,11207
1690,2252 61ST   STREET                       ,Brooklyn,NY,11204
1691,1285 HANCOCK STREET                      ,Brooklyn,NY,11221
1692,2128 66TH STREET                         ,Brooklyn,NY,11204
1693,776 EAST 2ND STREET                      ,Brooklyn,NY,11218
1694,164 MARINE AVENUE                        ,Brooklyn,NY,11209
1695,2142 FULTON STREET                       ,Brooklyn,NY,11233
1696,1134 BUSHWICK AVENUE                     ,Brooklyn,NY,11221
1697,1734 E 31ST ST                           ,Brooklyn,NY,11234
1698,2109 64TH STREET                         ,Brooklyn,NY,11204
1699,1095 LINCOLN PLACE                       ,Brooklyn,NY,11213
1700,879 LAFAYETTE AVENUE                     ,Brooklyn,NY,11221
1701,277 MIDWOOD STREET                       ,Brooklyn,NY,11225
1702,1156 JEFFERSON AVE                       ,Brooklyn,NY,11221
1703,532 LAFAYETTE AVENUE                     ,Brooklyn,NY,11205
1704,221A PROSPECT AVENUE                     ,Brooklyn,NY,11215
1705,287 HAWTHORNE STREET                     ,Brooklyn,NY,11225
1706,242 MENAHAN STREET                       ,Brooklyn,NY,11237
1707,263 TROY AVENUE                          ,Brooklyn,NY,11213
1708,2077 EAST 28TH   STREET                  ,Brooklyn,NY,11229
1709,1754 WEST 7TH   STREET                   ,Brooklyn,NY,11223
1710,687 83RD   STREET                        ,Brooklyn,NY,11228
1711,168 BAY 41ST STREET                      ,Brooklyn,NY,11214
1712,1744 EAST 23RD STREET                    ,Brooklyn,NY,11229
1713,2468 EAST 23RD   STREET                  ,Brooklyn,NY,11235
1714,579 76TH   STREET                        ,Brooklyn,NY,11209
1715,1552 CONEY ISLAND AVENUE                 ,Brooklyn,NY,11230
1716,1610 NEW YORK AVENUE                     ,Brooklyn,NY,11210
1717,1562 CONEY ISLAND AVENUE                 ,Brooklyn,NY,11230
1718,153 MASPETH AVENUE                       ,Brooklyn,NY,11211
1719,50 TOMPKINS AVENUE                       ,Brooklyn,NY,11206
1720,58 86TH   STREET                         ,Brooklyn,NY,11209
1721,707 MAC DONOUGH STREET                   ,Brooklyn,NY,11233
1722,2446 EAST 23RD   STREET                  ,Brooklyn,NY,11235
1723,94 TOMPKINS AVENUE                       ,Brooklyn,NY,11206
1724,27 NORTH ELLIOTT PLACE                   ,Brooklyn,NY,11205
1725,1278 EAST 8TH STREET                     ,Brooklyn,NY,11230
1726,186 30TH STREET                          ,Brooklyn,NY,11232
1727,2057 66TH STREET                         ,Brooklyn,NY,11204
1728,1437 LINCOLN PLACE                       ,Brooklyn,NY,11213
1729,2156 82ND STREET                         ,Brooklyn,NY,11214
1730,7003 LOUISE TERRACE                      ,Brooklyn,NY,11209
1731,646 CHAUNCEY STREET                      ,Brooklyn,NY,11207
1732,6309 NEW UTRECHT AVENUE                  ,Brooklyn,NY,11219
1733,657 46TH   STREET                        ,Brooklyn,NY,11220
1734,456 CHAUNCEY STREET                      ,Brooklyn,NY,11233
1735,1863 BATH AVENUE                         ,Brooklyn,NY,11214
1736,848 67TH STREET                          ,Brooklyn,NY,11220
1737,23 DANK COURT                            ,Brooklyn,NY,11223
1738,2310 NATIONAL DRIVE                      ,Brooklyn,NY,11234
1739,373 LINCOLN ROAD                         ,Brooklyn,NY,11225
1740,524 WILLOUGHBY AVENUE                    ,Brooklyn,NY,11206
1741,236 95TH STREET                          ,Brooklyn,NY,11209
1742,697 HANCOCK STREET                       ,Brooklyn,NY,11233
1743,1257 EAST 29TH   STREET                  ,Brooklyn,NY,11210
1744,1360 76TH STREET                         ,Brooklyn,NY,11228
1745,307 CORNELIA STREET                      ,Brooklyn,NY,11237
1746,2053 WEST 5TH   STREET                   ,Brooklyn,NY,11223
1747,1120 GREENE AVE                          ,Brooklyn,NY,11221
1748,1528 BERGEN STREET                       ,Brooklyn,NY,11213
1749,2070 85TH STREET                         ,Brooklyn,NY,11214
1750,333 101ST STREET                         ,Brooklyn,NY,11209
1751,1931 61ST STREET                         ,Brooklyn,NY,11204
1752,321 85TH   STREET                        ,Brooklyn,NY,11209
1753,1254 EAST 24TH STREET                    ,Brooklyn,NY,11210
1754,3830 BEDFORD AVENUE                      ,Brooklyn,NY,11229
1755,2271 78TH   STREET                       ,Brooklyn,NY,11214
1756,80 TEHAMA STREET                         ,Brooklyn,NY,11218
1757,16 HARBOR DRIVE                          ,Brooklyn,NY,11234
1758,2975 OCEAN PARKWAY                       ,Brooklyn,NY,11235
1759,440 MIDWOOD STREET                       ,Brooklyn,NY,11225
1760,27 94TH   STREET                         ,Brooklyn,NY,11209
1761,6825 BLISS TERRACE                       ,Brooklyn,NY,11220
1762,330 BAY RIDGE PARKWAY                    ,Brooklyn,NY,11209
1763,2416 EAST 7 STREET                       ,Brooklyn,NY,11223
1764,1143 36TH STREET                         ,Brooklyn,NY,11218
1765,74 ABERDEEN STREET                       ,Brooklyn,NY,11207
1766,347 AVENUE X                             ,Brooklyn,NY,11223
1767,1552 GREENE AVENUE                       ,Brooklyn,NY,11237
1768,750 LINCOLN PLACE                        ,Brooklyn,NY,11216
1769,1645 WEST 2ND   STREET                   ,Brooklyn,NY,11223
1770,38 DECATUR STREET                        ,Brooklyn,NY,11216
1771,62 PUTNAM AVENUE                         ,Brooklyn,NY,11238
1772,1420 PACIFIC STREET                      ,Brooklyn,NY,11216
1773,1277 EAST 22ND   STREET                  ,Brooklyn,NY,11210
1774,235 87TH STREET                          ,Brooklyn,NY,11209
1775,712 AVENUE X                             ,Brooklyn,NY,11235
1776,1534 58TH   STREET                       ,Brooklyn,NY,11219
1777,425 76TH   STREET                        ,Brooklyn,NY,11209
1778,78 ABERDEEN STREET                       ,Brooklyn,NY,11207
1779,851 MADISON STREET                       ,Brooklyn,NY,11221
1780,6640 RIDGE BOULEVARD                     ,Brooklyn,NY,11220
1781,582 19TH   STREET                        ,Brooklyn,NY,11218
1782,2404 ROYCE STREET                        ,Brooklyn,NY,11234
1783,1947 67TH   STREET                       ,Brooklyn,NY,11204
1784,548 BAY RIDGE PARKWAY                    ,Brooklyn,NY,11209
1785,1647 WEST 6TH STREET                     ,Brooklyn,NY,11223
1786,1535 80TH STREET                         ,Brooklyn,NY,11228
1787,1220 78TH STREET                         ,Brooklyn,NY,11228
1788,59 PATCHEN AVE                           ,Brooklyn,NY,11221
1789,570 MACON STREET                         ,Brooklyn,NY,11233
1790,320 TOMPKINS AVENUE                      ,Brooklyn,NY,11216
1791,1100 SHEEPSHEAD BAY ROAD                 ,Brooklyn,NY,11229
1792,714 MADISON STREET                       ,Brooklyn,NY,11221
1793,789 EAST 21ST   STREET                   ,Brooklyn,NY,11210
1794,4080 OCEAN AVE                           ,Brooklyn,NY,11235
1795,7823 19TH AVENUE                         ,Brooklyn,NY,11214
1796,4911 SURF AVENUE                         ,Brooklyn,NY,11224
1797,218 AVENUE W                             ,Brooklyn,NY,11223
1798,26 LOUIS PLACE                           ,Brooklyn,NY,11233
1799,547 55TH STREET                          ,Brooklyn,NY,11220
1800,94 BAY 11TH   STREET                     ,Brooklyn,NY,11228
1801,970 EAST 17TH STREET                     ,Brooklyn,NY,11230
1802,1657 CROPSEY AVENUE                      ,Brooklyn,NY,11214
1803,1364 65TH STREET                         ,Brooklyn,NY,11219
1804,452 BAINBRIDGE STREET                    ,Brooklyn,NY,11233
1805,2308 DEAN STREET                         ,Brooklyn,NY,11233
1806,3372 BEDFORD AVENUE                      ,Brooklyn,NY,11210
1807,1495 LINCOLN PLACE                       ,Brooklyn,NY,11213
1808,3120 GLENWOOD ROAD                       ,Brooklyn,NY,11210
1809,8515 10TH AVENUE                         ,Brooklyn,NY,11228
1810,100 MOFFAT STREET                        ,Brooklyn,NY,11207
1811,766 46TH   STREET                        ,Brooklyn,NY,11220
1812,550 SAINT MARKS AVENUE                   ,Brooklyn,NY,11238
1813,381 MAC DONOUGH STREET                   ,Brooklyn,NY,11233
1814,7701 10TH   AVENUE                       ,Brooklyn,NY,11228
1815,2514 EAST 27TH   STREET                  ,Brooklyn,NY,11235
1816,1636 CARROLL STREET                      ,Brooklyn,NY,11213
1817,6716 20TH AVENUE                         ,Brooklyn,NY,11204
1818,2424 BENSON AVENUE                       ,Brooklyn,NY,11214
1819,287 COOPER STREET                        ,Brooklyn,NY,11237
1820,214 11TH STREET                          ,Brooklyn,NY,11215
1821,317 22ND STREET                          ,Brooklyn,NY,11215
1822,158 HULL STREET                          ,Brooklyn,NY,11233
1823,2718 EAST 21ST   STREET                  ,Brooklyn,NY,11235
1824,1802 OCEAN AVENUE                        ,Brooklyn,NY,11230
1825,213 MAC DONOUGH STREET                   ,Brooklyn,NY,11233
1826,248 80TH   STREET                        ,Brooklyn,NY,11209
1827,7818 10TH   AVENUE                       ,Brooklyn,NY,11228
1828,1285 NOSTRAND AVENUE                     ,Brooklyn,NY,11226
1829,431 EASTERN PARKWAY                      ,Brooklyn,NY,11216
1830,2500 EAST 21ST STREET                    ,Brooklyn,NY,11235
1831,199 29TH STREET                          ,Brooklyn,NY,11232
1832,18 HORACE COURT                          ,Brooklyn,NY,11218
1833,5907 17TH   AVENUE                       ,Brooklyn,NY,11204
1834,8411 10TH   AVENUE                       ,Brooklyn,NY,11228
1835,794 ARGYLE ROAD                          ,Brooklyn,NY,11230
1836,10 BAY 47TH   STREET                     ,Brooklyn,NY,11214
1837,440 LEXINGTON AVENUE                     ,Brooklyn,NY,11221
1838,1766 78TH   STREET                       ,Brooklyn,NY,11214
1839,69 CLARA STREET                          ,Brooklyn,NY,11218
1840,4702 BEDFORD AVENUE                      ,Brooklyn,NY,11235
1841,1854 PROSPECT PLACE                      ,Brooklyn,NY,11233
1842,1615 CEDAR ST                            ,Brooklyn,NY,11230
1843,154 SCHAEFER STREET                      ,Brooklyn,NY,11207
1844,547 LAFAYETTE AVENUE                     ,Brooklyn,NY,11205
1845,962 41ST   STREET                        ,Brooklyn,NY,11219
1846,552 44TH   STREET                        ,Brooklyn,NY,11220
1847,6203 24TH   AVENUE                       ,Brooklyn,NY,11204
1848,2361 63RD STREET                         ,Brooklyn,NY,11204
1849,826 49TH   STREET                        ,Brooklyn,NY,11220
1850,32 ROCHESTER AVENUE                      ,Brooklyn,NY,11233
1851,138 28TH AVENUE                          ,Brooklyn,NY,11214
1852,504 CLINTON STREET                       ,Brooklyn,NY,11231
1853,95 EAST 2ND   STREET                     ,Brooklyn,NY,11218
1854,2241 EAST 66TH STREET                    ,Brooklyn,NY,11234
1855,1778 EAST 2ND   STREET                   ,Brooklyn,NY,11223
1856,699 PARK PLACE                           ,Brooklyn,NY,11216
1857,88 HALL STREET                           ,Brooklyn,NY,11205
1858,1272 74TH STREET                         ,Brooklyn,NY,11228
1859,70 HEYWARD STREET                        ,Brooklyn,NY,11206
1860,26 JEWEL STREET                          ,Brooklyn,NY,11222
1861,175 VERNON AVE                           ,Brooklyn,NY,11206
1862,558 79TH   STREET                        ,Brooklyn,NY,11209
1863,494 MAC DONOUGH STREET                   ,Brooklyn,NY,11233
1864,421 36TH   STREET                        ,Brooklyn,NY,11232
1865,1584 73RD STREET                         ,Brooklyn,NY,11228
1866,104 VAN SICKLEN STREET                   ,Brooklyn,NY,11223
1867,2266 PACIFIC STREET                      ,Brooklyn,NY,11233
1868,708 JEFFERSON AVENUE                     ,Brooklyn,NY,11221
1869,1046 56TH ST                             ,Brooklyn,NY,11219
1870,455 82ND STREET                          ,Brooklyn,NY,11209
1871,1621 EAST 29TH STREET                    ,Brooklyn,NY,11229
1872,1730 86TH STREET                         ,Brooklyn,NY,11214
1873,1330 HERKIMER STREET                     ,Brooklyn,NY,11233
1874,344 VERNON AVENUE                        ,Brooklyn,NY,11206
1875,86 BLEEKER STREET                        ,Brooklyn,NY,11221
1876,38 70TH   STREET                         ,Brooklyn,NY,11209
1877,7306 6 AVENUE                            ,Brooklyn,NY,11209
1878,182 DECATUR STREET                       ,Brooklyn,NY,11233
1879,2059 61ST STREET                         ,Brooklyn,NY,11204
1880,11 WOODROW COURT                         ,Brooklyn,NY,11232
1881,970 67TH STREET                          ,Brooklyn,NY,11219
1882,5918 BAY PARKWAY                         ,Brooklyn,NY,11204
1883,1819 EAST 21ST   STREET                  ,Brooklyn,NY,11229
